mode,strategy,strategy_name,corpus_id,publication_number,question_language,context_language,question,answer,question_type,framing,faith_grounding,faith_precision,faith_numerical_fidelity,faith_overall,qual_search_bar_realism,qual_specificity,qual_phrasing_economy,qual_focus,qual_linguistic_quality,qual_overall,qual_search_realism,qual_lexical_distance,qual_conceptual_framing,qual_retrievability,qual_linguistic_quality,qual_overall,qual_failure_type,total_score
semantic,3,random_existing,EP-4633660-A1_fr,EP-4633660-A1,fr,"en,fr",Quelles formes de produits et modalités de mise en œuvre thérapeutique sont envisagées pour ces polypeptides ?,"L'invention concerne également des compositions pharmaceutiques comprenant la composition, des systèmes d'acide nucléique codant pour les polypeptides de la composition, et des méthodes de traitement et de détermination de l'adéquation au traitement à l'aide de ladite composition ; ainsi que des procédés de production de ladite composition.",,application,5,4,5,14,,,,,5,22,4,4,5,4,5,22,none,36
semantic,3,random_existing,EP-4633660-A1_fr,EP-4633660-A1,fr,"en,fr",Quel trouble neuromusculaire ces protéines de fusion visent-elles à traiter ?,Protéines de fusion du type ig pour le traitement de la myasthénie gravis,,problem,5,4,5,14,,,,,5,20,4,3,5,3,5,20,keyword-lifted,34
semantic,3,random_existing,EP-4634646-A1_en,EP-4634646-A1,en,"en,fr",What inline sensing and data-analysis workflow is used to infer quality attributes of the conditioned UF/DF pool?,"Inline Raman measurements of the conditioned UF/DF pool may be performed and provided to a trained machine learning model as input. The machine learning model can then predict product quality attributes of the UF/DF conditioned pool, examples of said product quality attributes including protein concentration and osmolality of the conditioned UF/DF pool.",,solution,4,4,5,13,,,,,5,24,5,4,5,5,5,24,none,37
semantic,3,random_existing,EP-4634646-A1_en,EP-4634646-A1,en,"en,fr",How can operators ensure continuous oversight and regulation of an ultrafiltration/diafiltration pool while it undergoes conditioning or buffer dilution?,Methods and system for real-time monitoring and control of an ultrafiltration/diafiltration (UF/DF) conditioned pool in a UF/DF recovery tank are disclosed.,,problem,5,5,5,15,,,,,5,21,4,4,4,4,5,21,none,36
semantic,3,random_existing,EP-4634646-A1_en,EP-4634646-A1,en,"en,fr",Which specific product quality metrics can the predictive model estimate for the conditioned UF/DF material?,examples of said product quality attributes including protein concentration and osmolality of the conditioned UF/DF pool,,application,5,5,5,15,,,,,5,17,4,2,2,4,5,17,too-extractive,32
semantic,3,random_existing,EP-4634294-A1_en,EP-4634294-A1,en,"en,fr",What blend composition is offered to produce a flame-resistant polypropylene material?,"The invention relates to a composition comprising: (A) 45-75% of at least one heterophasic propylene copolymer comprising a propylene- based matrix and a dispersed ethylene-α-olefin copolymer, (B) 2-25 wt% of at least one ethylene-α-olefin copolymer having a density of at most 0.925 g/cm3; (C) 20-30 wt% of a flame retardant composition comprising at least one phosphate; and (D) 0.1-10 wt% of an aromatic phosphate ester.",,problem,5,5,5,15,,,,,5,23,5,4,4,5,5,23,none,38
semantic,3,random_existing,EP-4634294-A1_en,EP-4634294-A1,en,"en,fr",How is the polypropylene phase formulated to keep a propylene-rich matrix with a dispersed elastomer phase?,"wherein the propylene-based matrix consists of a propylene homopolymer and/or a propylene copolymer consisting of at least 90 wt% of propylene monomer units and at most 10 wt% of ethylene and/or α-olefin monomer units, based on the total weight of the propylene-based matrix,",,solution,5,5,5,15,,,,,5,22,4,4,5,4,5,22,none,37
semantic,3,random_existing,EP-4634294-A1_en,EP-4634294-A1,en,"en,fr",Which ethylene-based elastomer and phosphate-type flame retardant components and proportions are included in the formulation?,(B) 2-25 wt% of at least one ethylene-α-olefin copolymer having a density of at most 0.925 g/cm3; (C) 20-30 wt% of a flame retardant composition comprising at least one phosphate; and (D) 0.1-10 wt% of an aromatic phosphate ester.,,application,5,5,5,15,,,,,5,20,4,3,4,4,5,20,keyword-lifted,35
semantic,3,random_existing,EP-4634436-A1_fr,EP-4634436-A1,fr,"en,fr",Quelle méthode de test est employée pour vérifier si une cellule présente une membrane lésée ?,"au moins l'un du ou des premiers tests sur la base d'une injection de gaz inertes au niveau d'une anode et au niveau d'une cathode de chaque cellule,",,solution,5,4,5,14,,,,,5,23,5,4,5,4,5,23,none,37
semantic,3,random_existing,EP-4634436-A1_fr,EP-4634436-A1,fr,"en,fr",Quel problème opérationnel ce procédé cherche-t-il à identifier dans un électrolyseur ?,"La présente invention concerne un procédé de détection de dommages pour un électrolyseur comprenant la classification des cellules de l'électrolyseur dans une catégorie avec une membrane endommagée,",,problem,5,4,5,14,,,,,5,22,4,4,5,4,5,22,none,36
semantic,3,random_existing,EP-4634436-A1_fr,EP-4634436-A1,fr,"en,fr",Quelle séquence d'actions est prévue après la détection et le remplacement pour s'assurer qu'il ne reste plus de cellules endommagées ?,"lorsqu'un résultat du ou des premiers tests confirme que la catégorie comprend la ou les cellules, le remplacement de la ou des cellules et l'exécution d'un deuxième test pour évaluer s'il reste au moins une autre cellule endommagée, lorsqu'un résultat du deuxième test indique qu'il reste la ou les autres cellules endommagées, l'arrêt de l'électrolyseur et la répétition de l'exécution du ou des premiers tests, le remplacement de la ou des cellules, et l'exécution du deuxième test, et lorsque le résultat du deuxième test indique qu'il ne reste aucune autre cellule endommagée, le démarrage de l'électrolyseur.",,application,4,3,5,12,,,,,5,24,5,4,5,5,5,24,none,36
semantic,3,random_existing,EP-4633761-A1_en,EP-4633761-A1,en,"en,fr",What structural strategy does the process use to adjust performance based on how fluids are passed through the device?,The method utilizes a fiber assembly comprising hollow fibers; each hollow fiber in the assembly has a ratio d/D which can be selected to provide beneficial effects depending on how the flow of various solutions through the assembly is conducted.,,solution,5,5,5,15,,,,,5,23,4,5,5,4,5,23,none,38
semantic,3,random_existing,EP-4633761-A1_en,EP-4633761-A1,en,"en,fr",What kind of separation problem is this technique intended to solve when processing a liquid feed containing a target substance?,a method of extracting a first component from a feedstock solution comprising that first component,,problem,5,5,5,15,,,,,5,22,4,4,5,4,5,22,none,37
semantic,3,random_existing,EP-4633761-A1_en,EP-4633761-A1,en,"en,fr",What operational stages are carried out to recover the target from the feed after contact with the membrane assembly?,the method comprising steps of extraction and release,,application,5,5,5,15,,,,,5,22,4,4,5,4,5,22,none,37
semantic,3,random_existing,WO-2025215167-A1_de,WO-2025215167-A1,de,"de,fr",Welches Herstellungsverfahren integriert dotierte Nanodiamanten in die Oxidschicht und wie wird anschließend die gewünschte Kristallstruktur erreicht?,durch einen Sol-Gel-Prozess aus einer flüssigen Phase mit darin verteilten dotierten Nanodiamanten auf einem Substrat abgeschieden und nach Ihrer Trocknung durch einen Kalzinierungsprozess bei erhöhter Temperatur in einen kristallinen Zustand überfuhrt wird,,solution,5,5,5,15,,,,,5,24,5,4,5,5,5,24,none,39
semantic,3,random_existing,WO-2025215167-A1_de,WO-2025215167-A1,de,"de,fr",Welche Herausforderung bei der Kristallphase von Zirconium(IV)-oxid wird durch diese Schichtbildung adressiert?,"in einen kristallinen Zustand überfuhrt wird, in dem das Zirconium(IV)-oxid zum überwiegendem Anteil in seiner tetragonalen Phase vorliegt.",,problem,5,5,5,15,,,,,5,21,4,3,5,4,5,21,none,36
semantic,3,random_existing,WO-2025215167-A1_de,WO-2025215167-A1,de,"de,fr",Eignet sich die beschriebene Technik zum direkten Auftrag einer Nanodiamant-haltigen Beschichtung auf ein Substrat?,aus einer flüssigen Phase mit darin verteilten dotierten Nanodiamanten auf einem Substrat abgeschieden,,application,5,5,5,15,,,,,5,21,4,4,4,4,5,21,none,36
semantic,4,all,EP-4626962-A1_de,EP-4626962-A1,en,"de,fr",Which surface treatment is applied after polymer formation to stabilize the particle color?,coated with a pyrazole after polymerization,,solution,5,5,5,15,,,,,5,24,5,4,5,5,5,24,none,39
semantic,4,all,EP-4626962-A1_de,EP-4626962-A1,en,"de,fr",What product attribute is this production method targeting for superabsorbent particles?,color-stable superabsorbent particles,,problem,5,5,5,15,,,,,5,20,4,3,4,4,5,20,too-extractive,35
semantic,4,all,EP-4626962-A1_de,EP-4626962-A1,en,"de,fr","What sequence of processing steps is used from the monomer feed to the finished, surface-crosslinked particles?","an aqueous monomer solution or suspension is polymerized to form a polymer gel, the obtained polymer gel is optionally ground, the polymer gel is then dried, the dried polymer gel is optionally milled and classified, the dried polymer gel is then thermally surface-crosslinked and cooled",,application,4,4,5,13,,,,,5,18,4,2,3,4,5,18,keyword-lifted,31
semantic,4,all,EP-4626962-A1_de,EP-4626962-A1,de,"de,fr","Welcher spezifische Nachbehandlungsschritt wird nach der Polymerisation vorgenommen, um die Farbqualität der Partikel zu sichern?","dadurch gekennzeichnet, dass nach der Polymerisation mit einem Pyrazol beschichtet wird.",,solution,5,5,5,15,,,,,5,22,5,2,5,5,5,22,keyword-lifted,37
semantic,4,all,EP-4626962-A1_de,EP-4626962-A1,de,"de,fr",Welches Problem bei Superabsorberpartikeln wird durch das Verfahren adressiert?,"Die vorliegende Erfindung betrifft ein Verfahren zur Herstellung von farbstabilen Superabsorberpartikeln,",,problem,5,4,5,14,,,,,5,20,3,3,5,4,5,20,none,34
semantic,4,all,EP-4626962-A1_de,EP-4626962-A1,de,"de,fr",Welche Abfolge von Verarbeitungsschritten wird vom Monomeransatz bis zur thermischen Oberflächennachvernetzung beschrieben?,"wobei eine wässrige Monomerlösung oder -suspension zu einem Polymergel polymerisiert wird, das erhaltene Polymergel optional zerkleinert wird, das Polymergel anschließend getrocknet wird, das getrocknete Polymergel optional gemahlen und klassiert wird, das getrocknete Polymergel anschließend thermisch oberflächennachvernetzt und gekühlt wird,",,application,5,5,5,15,,,,,5,16,4,1,2,4,5,16,too-extractive,31
semantic,4,all,EP-4626962-A1_fr,EP-4626962-A1,fr,"de,fr",Quel traitement de surface est appliqué pour stabiliser la teinte des particules et à quel moment du procédé est-il réalisé ?,"le gel polymère séché est par la suite réticulé thermiquement en surface et refroidi, le revêtement étant caractérisé en ce qu'il est réalisé avec un pyrazole après polymérisation.",,solution,4,4,5,13,,,,,5,24,5,4,5,5,5,24,none,37
semantic,4,all,EP-4626962-A1_fr,EP-4626962-A1,fr,"de,fr",Quel défaut des particules superabsorbantes ce procédé cherche-t-il à corriger ?,La présente invention concerne un procédé de production de particules superabsorbantes de couleur stable,,problem,5,4,5,14,,,,,5,21,4,3,5,4,5,21,none,35
semantic,4,all,EP-4626962-A1_fr,EP-4626962-A1,fr,"de,fr",Quelles étapes de mise en forme et de concassage du gel sont prévues pour obtenir des particules avant le traitement thermique de surface ?,"une solution aqueuse de monomère ou une suspension de monomère est polymérisée pour former un gel polymère, le gel polymère obtenu est éventuellement broyé, le gel polymère est ensuite séché, le gel polymère séché est éventuellement broyé et classifié",,application,4,4,5,13,,,,,5,18,4,3,3,3,5,18,too-extractive,31
semantic,4,all,EP-4626962-A1_de,EP-4626962-A1,es,"de,fr",¿Qué estrategia específica aplica el procedimiento para lograr que las partículas mantengan su color tras la polimerización?,el recubrimiento está caracterizado en que se realiza con un Pyrazol después de la polimerización.,,solution,5,5,5,15,,,,,5,24,5,4,5,5,5,24,none,39
semantic,4,all,EP-4626962-A1_de,EP-4626962-A1,es,"de,fr",¿Qué problema busca resolver este proceso de fabricación de materiales superabsorbentes?,"La presente invención se refiere a un procedimiento para la fabricación de partículas superabsorbentes de color estable,",,problem,5,5,5,15,,,,,5,22,4,4,5,4,5,22,none,37
semantic,4,all,EP-4626962-A1_de,EP-4626962-A1,es,"de,fr",¿Qué pasos principales comprende la cadena de procesamiento desde el monómero hasta las partículas secas y tratadas?,"una solución acuosa de monómero o una suspensión de monómero es polimerizada para formar un gel polímero, el gel polímero obtenido es eventualmente molido, el gel polímero es a continuación secado, el gel polímero seco es eventualmente molido y clasificado, el gel polímero seco es posteriormente reticulado térmicamente en superficie y enfriado,",,application,4,4,5,13,,,,,5,18,4,2,3,4,5,18,too-extractive,31
semantic,4,all,WO-2025201936-A1_de,WO-2025201936-A1,en,"de,fr",By what motion and mechanism are the blanks transferred from the tempering area into the hot forming chamber for reshaping?,"a forming device (142), which is arranged and designed to move the glass blank (130) by a vertical movement from the tempering chamber (102) through the transfer opening (158) into the high-temperature chamber (152) and to reform the glass blank (130) in the high-temperature chamber (152)",,application,5,5,5,15,,,,,5,24,5,4,5,5,5,24,none,39
semantic,4,all,WO-2025201936-A1_de,WO-2025201936-A1,en,"de,fr",How does the setup keep a preheating zone separate from a molten forming zone while allowing the blanks to pass between them?,"a tempering chamber (102) ... a high-temperature chamber (152) having a heating unit (160) for tempering the glass blank to a forming temperature, which is preferably greater than 1,400°C, the tempering chamber (102) and the high-temperature chamber (152) being fluid-tight connected to one another and having a transfer opening (158) through which the glass blanks can be moved",,solution,5,4,4,13,,,,,5,25,5,5,5,5,5,25,none,38
semantic,4,all,WO-2025201936-A1_de,WO-2025201936-A1,en,"de,fr",What system is proposed for reshaping glass preforms at very high temperature to make optical lenses?,"a production system (100) for high-temperature forming of glass blanks (130), preferably glass blanks (130) of quartz glass, in particular for the production of optical lenses",,problem,5,5,5,15,,,,,5,21,3,4,5,4,5,21,none,36
semantic,4,all,WO-2025201936-A1_fr,WO-2025201936-A1,fr,"de,fr",De quelle manière le dispositif de formage positionne-t-il l'ébauche pour l'amener dans la chambre chaude et la façonner ?,"et comprenant en outre un dispositif de reformage (142), qui est installé et conçu pour déplacer l'ébauche en verre (130) par un mouvement vertical depuis la chambre de régulation de température (102) à travers l'ouverture de transfert (158) jusque dans la chambre à haute température (152) et pour reformer l'ébauche en verre (130) dans la chambre à haute température (152).",,application,5,5,5,15,,,,,5,21,4,3,5,4,5,21,none,36
semantic,4,all,WO-2025201936-A1_fr,WO-2025201936-A1,fr,"de,fr",Comment l'installation élève-t-elle les ébauches à une température de reformage supérieure à 1 400 °C tout en permettant leur transfert entre zones de température ?,"comprenant également une chambre à haute température (152) possédant une unité de chauffage (160) pour réguler la température de l'ébauche en verre à une température de reformage, qui est de préférence supérieure à 1 400 °C, la chambre de régulation de température (102) et la chambre à haute température (152) étant reliées l'une à l'autre de manière étanche aux fluides et présentant une ouverture de transfert (158), à travers laquelle les ébauches en verre peuvent être déplacées",,solution,4,4,5,13,,,,,5,20,4,2,5,4,5,20,keyword-lifted,33
semantic,4,all,WO-2025201936-A1_fr,WO-2025201936-A1,fr,"de,fr",Quel besoin de production le système cherche-t-il à satisfaire pour la fabrication de lentilles optiques à partir d'ébauches en verre ?,"L'invention concerne un système de production (100) pour le reformage à haute température d'ébauches en verre (130), de préférence des ébauches en verre (130) en verre de quartz, en particulier pour la production de lentilles optiques",,problem,5,5,5,15,,,,,4,17,3,3,4,3,4,17,too-generic,32
semantic,4,all,WO-2025201936-A1_de,WO-2025201936-A1,es,"de,fr",¿Cómo se traslada y conforma físicamente la preforma dentro de la cámara de alta temperatura?,"y un dispositivo de conformado (142), que está dispuesto y diseñado para mover la preforma de vidrio (130) desde la cámara de regulación de temperatura (102) a través de la abertura de transferencia (158) hacia la cámara de alta temperatura (152) con un movimiento vertical y para conformar la preforma de vidrio (130) en la cámara de alta temperatura (152).",,application,5,4,5,14,,,,,5,20,4,2,5,4,5,20,keyword-lifted,34
semantic,4,all,WO-2025201936-A1_de,WO-2025201936-A1,es,"de,fr",¿Qué disposición de cámaras y elementos térmicos permite calentar las preformas hasta la temperatura de conformado sin pérdida de estanqueidad durante su traslado?,"comprende una cámara de regulación de temperatura (102) para regular la temperatura de la preforma por debajo de una temperatura de conformado, comprende además una cámara de alta temperatura (152) con una unidad de calentamiento (160) para regular la temperatura de la preforma a una temperatura de conformado, que preferentemente es superior a 1 400 °C, la cámara de regulación de temperatura (102) y la cámara de alta temperatura (152) estando conectadas entre sí de forma estanca a los fluidos y presentando una abertura de transferencia (158), a través de la cual las preformas de vidrio pueden desplazarse,",,solution,4,4,5,13,,,,,5,20,4,2,5,4,5,20,keyword-lifted,33
semantic,4,all,WO-2025201936-A1_de,WO-2025201936-A1,es,"de,fr",¿Qué desafío de fabricación se aborda al procesar piezas de vidrio para lentes que justifica este sistema?,"Se trata de un sistema de fabricación (100) para la conformación a alta temperatura de preformas de vidrio (130), preferentemente de vidrio de cuarzo, en particular para la producción de lentes ópticas.",,problem,4,4,5,13,,,,,5,19,3,3,5,3,5,19,weak-query-shape,32
semantic,4,all,EP-4634597-A1_en,EP-4634597-A1,en,"en,fr","Can this approach convert CaCO 3 feedstock into mostly calcium hydroxide, and what product composition is achieved?","Some embodiments can facilitate calcination of a CaCO 3 material so the calcined solid material output from a calciner is comprised of Ca(OH) 2 (e.g. is mostly Ca(OH) 2 , is over 90 weight percent Ca(OH) 2 , etc.).",,application,5,5,5,15,,,,,5,24,5,4,5,5,5,24,none,39
semantic,4,all,EP-4634597-A1_en,EP-4634597-A1,en,"en,fr",How can a calcination process handle the challenge of achieving sufficient conversion when particle exposure to a burner flame is very short?,"The residence time can be 20 seconds to 30 seconds, 1-3 minutes, less than 5 minutes in some embodiments.",,problem,5,5,5,15,,,,,5,22,4,4,5,4,5,22,none,37
semantic,4,all,EP-4634597-A1_en,EP-4634597-A1,en,"en,fr",What operational setup is used to make solid particulates pass through a flame and then continue through a calcination vessel with a controlled dwell period?,A process for calcining a feed material can include passing a solid particulate material through a burner or adjacent a burner for being pass through a flame formed by the burner to facilitate calcination of the material. The material can be emitted from the flame of the burner within a calciner for passing through a body of the calciner to an outlet for further calcination of the material so the material has a pre-selected residence time as it is passed through the flame and calciner to an outlet.,,solution,5,4,5,14,,,,,4,21,4,4,5,4,4,21,none,35
semantic,4,all,EP-4634597-A1_en,EP-4634597-A1,de,"en,fr",Welche Umwandlung von Calciumverbindungen wird als möglich beschrieben und wie hoch kann der Anteil des Zielprodukts im Ausgangsmaterial sein?,"Einige Ausführungsformen können die Calcination eines CaCO 3-Materials erleichtern, sodass das calzinierte Feststoffmaterial, das aus einem Calciner ausgegeben wird, aus Ca(OH) 2 besteht (z. B. ist überwiegend Ca(OH) 2, beträgt mehr als 90 weight percent Ca(OH) 2, usw.).",,application,5,4,4,13,,,,,5,24,5,4,5,5,5,24,none,37
semantic,4,all,EP-4634597-A1_en,EP-4634597-A1,de,"en,fr","Wie kann ein Verfahren die direkte Behandlung von festen Partikeln mit einer Flamme nutzen, um deren Calcination zu ermöglichen?","Ein Verfahren zur Calcination eines Zuführmaterials kann das Durchleiten eines festen partikulären Materials durch einen Brenner oder in dessen Nähe umfassen, sodass es eine vom Brenner gebildete Flamme durchläuft, um die Calcination des Materials zu erleichtern.",,problem,5,4,5,14,,,,,5,21,4,3,5,4,5,21,none,35
semantic,4,all,EP-4634597-A1_en,EP-4634597-A1,de,"en,fr","Wie wird im beschriebenen Ansatz die Verweildauer der Partikel während der Flammenbehandlung und der Nachbehandlung gesteuert, und welche Zeitbereiche werden genannt?","Das Material kann aus der Flamme des Brenners innerhalb eines Calciners abgegeben werden, um durch den Körper des Calciners zu einer Austrittsöffnung für eine weitere Calcination des Materials geführt zu werden, sodass das Material eine vorgewählte Verweildauer aufweist, während es durch die Flamme und den Calciner zu einer Austrittsöffnung geführt wird. Die Verweildauer kann 20 seconds to 30 seconds, 1-3 minutes, less than 5 minutes in einigen Ausführungsformen betragen.",,solution,4,4,4,12,,,,,5,22,5,3,4,5,5,22,none,34
semantic,4,all,EP-4634597-A1_fr,EP-4634597-A1,fr,"en,fr",Pour quel cas d'utilisation spécifique le procédé peut-il convertir CaCO 3 et quel est le produit obtenu après calcination ?,"Certains modes de réalisation peuvent faciliter la calcination d'un matériau CaCO 3 de telle sorte que le matériau solide calciné délivré par un calcinateur est constitué de Ca(OH) 2 (par exemple, est principalement Ca(OH) 2 , est supérieur à 90 pour cent en poids Ca(OH) 2 , etc.).",,application,5,4,5,14,,,,,5,24,5,4,5,5,5,24,none,38
semantic,4,all,EP-4634597-A1_fr,EP-4634597-A1,fr,"en,fr",Quelle approche est utilisée pour exposer le solide à la chaleur de la flamme afin de provoquer sa calcination ?,Un procédé de calcination d'un matériau d'alimentation peut comprendre le passage d'un matériau particulaire solide à travers un brûleur ou adjacent à un brûleur pour passer à travers une flamme formée par le brûleur pour faciliter la calcination du matériau.,,solution,5,4,5,14,,,,,5,22,5,3,5,4,5,22,none,36
semantic,4,all,EP-4634597-A1_fr,EP-4634597-A1,fr,"en,fr",Quel défi de durée de traitement le procédé cherche-t-il à maîtriser lors de la calcination d'un matériau particulaire ?,"Le matériau peut être émis à partir de la flamme du brûleur à l'intérieur d'un calcinateur pour passer à travers un corps du calcinateur jusqu'à une sortie pour une calcination ultérieure du matériau de telle sorte que le matériau présente un temps de séjour présélectionné lorsqu'il passe à travers la flamme et un calcinateur vers une sortie. Le temps de séjour peut être de 20 secondes à 30 secondes, de 1 à 3 minutes, de moins de 5 minutes dans certains modes de réalisation.",,problem,5,4,5,14,,,,,5,21,4,3,5,4,5,21,none,35
semantic,4,all,EP-4634597-A1_en,EP-4634597-A1,es,"en,fr",¿Qué transformación química puede alcanzar este procedimiento cuando se aplica a CaCO3 y cómo se describe la composición del producto calcinado?,"Some embodiments can facilitate calcination of a CaCO 3 material so the calcined solid material output from a calciner is comprised of Ca(OH) 2 (e.g. is mostly Ca(OH) 2 , is over 90 weight percent Ca(OH) 2 , etc.).",,application,5,5,5,15,,,,,5,24,5,4,5,5,5,24,none,39
semantic,4,all,EP-4634597-A1_en,EP-4634597-A1,es,"en,fr",¿Qué limitación del proceso busca controlar respecto al tiempo que las partículas permanecen expuestas a la llama y al equipo de calcinación?,"The material can be emitted from the flame of the burner within a calciner for passing through a body of the calciner to an outlet for further calcination of the material so the material has a pre-selected residence time as it is passed through the flame and calciner to an outlet. The residence time can be 20 seconds to 30 seconds, 1-3 minutes, less than 5 minutes in some embodiments.",,problem,5,5,5,15,,,,,5,22,4,4,5,4,5,22,none,37
semantic,4,all,EP-4634597-A1_en,EP-4634597-A1,es,"en,fr",¿Qué método propone el proceso para exponer el material sólido particulado a condiciones de calcinación antes de su salida?,A process for calcining a feed material can include passing a solid particulate material through a burner or adjacent a burner for being pass through a flame formed by the burner to facilitate calcination of the material.,,solution,5,5,5,15,,,,,5,20,4,3,5,3,5,20,too-generic,35
