model,short,query_id,qlang,first_gold_idx,n_blockers,same_lang_blockers,sl_blocker_share,sl_confusion,rank1
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025207414-A1_en_q_es,es,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005049-A_en_q_zh,zh,100,100,99,0.99,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2024246082-A3_en_q_es,es,38,38,38,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025180718-A1_en_q_es,es,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025006336-A_en_q_de,de,2,2,1,0.5,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025202347-A1_en_q_de,de,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025010373-A_en_q_zh,zh,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025200075-A1_en_q_zh,zh,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025189151-A8_en_q_de,de,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025007174-A_en_q_de,de,6,6,6,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025010619-A_en_q_de,de,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4532651-A1_en_q_es,es,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025173342-A1_en_q_es,es,80,80,80,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2024019637-A1_en_q_de,de,100,100,95,0.95,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008968-A_en_q_zh,zh,21,21,21,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025202625-A1_en_q_de,de,100,100,99,0.99,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025187661-A8_en_q_es,es,42,42,42,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025101062-A1_en_q_zh,zh,30,30,30,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025150711-A1_en_q_de,de,39,39,39,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025207828-A1_en_q_zh,zh,100,100,76,0.76,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025203197-A1_en_q_zh,zh,100,100,99,0.99,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4634141-A2_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4633971-A1_fr_q_fr,fr,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025197272-A1_en_q_en,en,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025189168-A8_fr_q_fr,fr,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008124-A_es_q_es,es,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025007669-A_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025195675-A1_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2022005333-A1_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005748-A_es_q_es,es,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025002923-A_es_q_es,es,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025010611-A_es_q_es,es,9,9,9,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025217553-A1_fr_q_fr,fr,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025186530-A8_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4627050-A1_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008249-A_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025184858-A8_fr_q_fr,fr,2,2,2,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025004649-A_es_q_es,es,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,ES-1320636-U_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025006800-A_en_q_en,en,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4626866-A1_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025006721-A_en_q_en,en,14,14,14,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2024073831-A1_en_q_en,en,27,27,26,0.9629629629629629,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025200966-A1_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005215-A_es_q_es,es,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025080163-A1_fr_q_fr,fr,13,13,13,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025200089-A1_en_q_en,en,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025073021-A1_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025186263-A8_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025211336-A1_en_q_en,en,8,8,8,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025078189-A1_en_q_en,en,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,ES-3033921-A1_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025154762-A1_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4634323-A1_en_q_en,en,7,7,7,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025189143-A8_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025009632-A_en_q_en,en,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4626395-A1_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025203678-A1_fr_q_fr,fr,20,20,20,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025187095-A8_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4626938-A1_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025006010-A_en_q_en,en,16,16,16,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025215647-A1_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025207093-A1_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025004470-A_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4626949-A1_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025206197-A1_fr_q_fr,fr,14,14,14,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2022246526-A8_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025006489-A_es_q_es,es,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2021255541-A1_en_q_en,en,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2021255541-A1_en_q_de,de,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2021255541-A1_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2021255541-A1_en_q_es,es,100,100,99,0.99,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2021255541-A1_zh_q_zh,zh,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4634663-A1_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4634663-A1_en_q_de,de,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4634663-A1_fr_q_fr,fr,3,3,3,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4634663-A1_en_q_es,es,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,EP-4634663-A1_en_q_zh,zh,19,19,19,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005046-A_en_q_en,en,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005046-A_en_q_de,de,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005046-A_en_q_fr,fr,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005046-A_es_q_es,es,14,14,14,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005046-A_en_q_zh,zh,35,35,35,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025007733-A_en_q_en,en,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025007733-A_en_q_de,de,49,49,46,0.9387755102040817,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025007733-A_en_q_fr,fr,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025007733-A_es_q_es,es,42,42,42,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025007733-A_zh_q_zh,zh,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008227-A_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008227-A_en_q_de,de,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008227-A_en_q_fr,fr,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008227-A_es_q_es,es,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008227-A_en_q_zh,zh,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025186592-A8_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025186592-A8_en_q_de,de,11,11,11,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025186592-A8_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025186592-A8_en_q_es,es,16,16,16,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025186592-A8_en_q_zh,zh,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005709-A_en_q_en,en,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005709-A_en_q_de,de,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005709-A_en_q_fr,fr,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005709-A_es_q_es,es,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025005709-A_en_q_zh,zh,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025009739-A_en_q_en,en,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025009739-A_en_q_de,de,100,100,93,0.93,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025009739-A_en_q_fr,fr,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025009739-A_es_q_es,es,16,16,16,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025009739-A_zh_q_zh,zh,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008260-A_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008260-A_en_q_de,de,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008260-A_en_q_fr,fr,100,100,100,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008260-A_es_q_es,es,16,16,16,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,MX-2025008260-A_zh_q_zh,zh,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025216711-A1_en_q_en,en,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025216711-A1_en_q_de,de,1,1,1,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025216711-A1_fr_q_fr,fr,0,0,0,,0.0,gold
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025216711-A1_en_q_es,es,52,52,52,1.0,1.0,same
intfloat/multilingual-e5-large-instruct,e5-large-instruct,WO-2025216711-A1_zh_q_zh,zh,0,0,0,,0.0,gold
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633662-A1_en_q_en,en,100,100,74,0.74,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4630509-A1_fr_q_fr,fr,100,100,95,0.95,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634248-A1_en_q_es,es,100,100,94,0.94,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634187-A1_en_q_es,es,100,100,10,0.1,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634142-A1_fr_q_fr,fr,46,46,44,0.9565217391304348,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633768-A2_en_q_es,es,100,100,9,0.09,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633645-A1_fr_q_fr,fr,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633622-A2_en_q_de,de,100,100,58,0.58,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634601-A1_en_q_en,en,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4630626-A1_de_q_de,de,100,100,65,0.65,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4630600-A1_de_q_en,en,100,100,96,0.96,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633632-A1_en_q_es,es,100,100,22,0.22,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634136-A1_en_q_es,es,100,100,34,0.34,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634157-A1_en_q_de,de,100,100,5,0.05,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4630574-A1_de_q_en,en,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634111-A1_en_q_de,de,100,100,96,0.96,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634596-A1_en_q_es,es,100,100,22,0.22,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634139-A1_en_q_es,es,100,100,1,0.01,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025153617-A3_de_q_en,en,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634251-A1_en_q_es,es,100,100,0,0.0,0.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634426-A1_en_q_es,es,100,100,89,0.89,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634729-A1_en_q_de,de,100,100,95,0.95,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4626569-A1_de_q_en,en,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634394-A2_en_q_es,es,100,100,2,0.02,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634424-A1_en_q_es,es,100,100,91,0.91,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633602-A1_en_q_de,de,100,100,65,0.65,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634337-A1_en_q_en,en,100,100,88,0.88,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634128-A1_en_q_en,en,100,100,96,0.96,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633896-A1_en_q_en,en,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025215091-A1_fr_q_fr,fr,100,100,83,0.83,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633599-A1_fr_q_fr,fr,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633656-A1_fr_q_fr,fr,100,100,29,0.29,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025208167-A1_de_q_de,de,100,100,9,0.09,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634396-A1_fr_q_fr,fr,100,100,47,0.47,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633893-A1_fr_q_fr,fr,100,100,23,0.23,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633462-A1_en_q_en,en,100,100,99,0.99,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633386-A1_en_q_en,en,100,100,91,0.91,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633970-A1_fr_q_fr,fr,100,100,85,0.85,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633415-A1_en_q_en,en,100,100,95,0.95,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633415-A1_en_q_de,de,100,100,80,0.8,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633415-A1_fr_q_fr,fr,100,100,80,0.8,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633415-A1_en_q_es,es,100,100,90,0.9,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633950-A1_en_q_en,en,100,100,99,0.99,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633950-A1_en_q_de,de,100,100,9,0.09,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633950-A1_fr_q_fr,fr,100,100,38,0.38,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633950-A1_en_q_es,es,100,100,2,0.02,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634629-A1_en_q_en,en,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634629-A1_de_q_de,de,100,100,56,0.56,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634629-A1_fr_q_fr,fr,100,100,95,0.95,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634629-A1_en_q_es,es,100,100,6,0.06,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633582-A1_en_q_es,es,100,100,1,0.01,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634165-A1_en_q_es,es,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633677-A1_en_q_de,de,100,100,98,0.98,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634246-A1_en_q_en,en,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634120-A1_en_q_de,de,100,100,93,0.93,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633638-A1_en_q_en,en,100,100,92,0.92,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633389-A1_en_q_en,en,55,55,55,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025209629-A1_de_q_es,es,100,100,7,0.07,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634132-A2_en_q_en,en,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634914-A1_en_q_es,es,100,100,54,0.54,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634285-A1_en_q_de,de,100,100,82,0.82,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634122-A1_fr_q_fr,fr,100,100,70,0.7,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634365-A1_fr_q_fr,fr,1,1,1,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025214709-A1_de_q_es,es,100,100,18,0.18,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633426-A2_en_q_es,es,100,100,25,0.25,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4630604-A1_de_q_es,es,100,100,21,0.21,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634118-A1_en_q_es,es,100,100,5,0.05,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634404-A1_en_q_de,de,100,100,98,0.98,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633465-A1_en_q_de,de,100,100,81,0.81,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633680-A1_en_q_es,es,100,100,4,0.04,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025201606-A1_de_q_es,es,100,100,99,0.99,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634435-A1_en_q_de,de,100,100,73,0.73,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634143-A1_en_q_de,de,100,100,99,0.99,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634411-A1_en_q_de,de,100,100,93,0.93,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634287-A1_en_q_es,es,100,100,47,0.47,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633627-A1_en_q_de,de,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633670-A1_fr_q_fr,fr,100,100,96,0.96,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025202163-A1_fr_q_fr,fr,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025214852-A1_fr_q_fr,fr,100,100,99,0.99,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025214996-A1_fr_q_fr,fr,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4630123-A1_de_q_de,de,100,100,79,0.79,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634646-A1_en_q_en,en,100,100,98,0.98,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634294-A1_en_q_en,en,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634436-A1_fr_q_fr,fr,100,100,84,0.84,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633761-A1_en_q_en,en,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025215167-A1_de_q_de,de,100,100,85,0.85,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4626962-A1_de_q_en,en,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4626962-A1_de_q_de,de,100,100,98,0.98,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4626962-A1_fr_q_fr,fr,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4626962-A1_de_q_es,es,100,100,69,0.69,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025201936-A1_de_q_en,en,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025201936-A1_fr_q_fr,fr,100,100,100,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,WO-2025201936-A1_de_q_es,es,100,100,4,0.04,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634597-A1_en_q_en,en,100,100,99,0.99,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634597-A1_en_q_de,de,100,100,49,0.49,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634597-A1_fr_q_fr,fr,65,65,65,1.0,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634597-A1_en_q_es,es,100,100,54,0.54,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634381-A1_en_q_zh,zh,100,100,1,0.01,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633589-A1_en_q_zh,zh,100,100,1,0.01,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4627024-A1_de_q_zh,zh,100,100,24,0.24,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634926-A1_en_q_zh,zh,100,100,8,0.08,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633863-A2_en_q_zh,zh,100,100,14,0.14,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633797-A1_en_q_zh,zh,100,100,25,0.25,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633777-A1_en_q_zh,zh,100,100,74,0.74,1.0,same
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633621-A1_en_q_zh,zh,100,100,15,0.15,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634723-A1_en_q_zh,zh,100,100,4,0.04,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4633581-A1_en_q_zh,zh,100,100,9,0.09,1.0,foreign
Alibaba-NLP/gte-multilingual-base,gte-base,EP-4634416-A1_en_q_zh,zh,100,100,99,0.99,1.0,same
